ID,Title,Description,Launch Date,Developer,Publisher,Price,Discount %,Original Price,Discounted Price,Recent Reviews,Recent Positive %,Recent Review Summary,Total Reviews,Total Positive %,Total Review Summary,Rating Value,Best Rating,Worst Rating,Tags,URL
1676840,For The King II,"Battle against Fahrul's tyrannical Queen alone or as a party of four players in the sequel to For The King, the massively popular turn-based roguelite tabletop RPG. Will you unravel the once beloved Queen's terrible secret?","2 Nov, 2023",IronOak Games,Curve Games,"24,99€",,,,,,,4378,62%,Mixed,6,10,1,Adventure;RPG;Strategy;Board Game;Party-Based RPG;Roguelike;Turn-Based Strategy;Tabletop;Roguelite;Turn-Based Combat;Co-op;Fantasy;Hex Grid;Online Co-Op;Multiplayer;Open World;Local Co-Op;Local Multiplayer;Singleplayer;PvP,https://store.steampowered.com/app/1676840/For_The_King_II/?snr=1_7_7_7000_150_3
1248130,Farming Simulator 22,"Create your farm and let the good times grow! Harvest crops, tend to animals, manage productions, and take on seasonal challenges.","21 Nov, 2021",Giants Software,Giants Software,"29,99€",,,,"1,487",93%,Very Positive,41760,91%,Very Positive,9,10,1,Simulation;Farming Sim;Co-op;Agriculture;Moddable;Multiplayer;Management;Sandbox;3D;First-Person;Immersive Sim;Online Co-Op;Economy;Open World;Family Friendly;Character Customization;Nature;Third Person;Horses;America,https://store.steampowered.com/app/1248130/Farming_Simulator_22/?snr=1_7_7_7000_150_3
1518220,Spells & Secrets,"In this rogue-lite adventure, you free the Academy of Greifenstein from magical creatures by using your spells creatively. Play in local co-op, customize your own character, solve optional secrets and find powerful artifacts in this modern magical world.","9 Nov, 2023",Alchemist Interactive;rokaplay,rokaplay,,-20%,"24,99€","19,99€",,,,18,94%,Positive,8,10,1,Action;Controller;Singleplayer;Roguelite;Magic;Replay Value;Dungeon Crawler;Casual;Roguelike;3D;Action-Adventure;Indie;Character Customization;Isometric;LGBTQ+;Adventure;Fantasy;Local Co-Op;Cozy;Colorful,https://store.steampowered.com/app/1518220/Spells__Secrets/?snr=1_7_7_7000_150_3
255710,Cities: Skylines,Cities: Skylines is a modern take on the classic city simulation. The game introduces new game play elements to realize the thrill and hardships of creating and maintaining a real city whilst expanding on some well-established tropes of the city building experience.,"10 Mar, 2015",Colossal Order Ltd.,Paradox Interactive,"27,99€",,,,"1,768",92%,Very Positive,182670,93%,Very Positive,9,10,1,City Builder;Simulation;Building;Management;Strategy;Sandbox;Singleplayer;Moddable;Economy;Resource Management;Mod;Realistic;Replay Value;Casual;Modern;Real-Time with Pause;Family Friendly;Great Soundtrack;Funny;Action,https://store.steampowered.com/app/255710/Cities_Skylines/?snr=1_7_7_7000_150_3
1681430,RoboCop: Rogue City,"Become the legendary part man, part machine, all cop hero and deliver justice in Old Detroit.","2 Nov, 2023",Teyon,Nacon,"49,99€",,,,,,,2242,92%,Very Positive,9,10,1,Action;FPS;First-Person;Singleplayer;Shooter;Story Rich;Adventure;Atmospheric;Soundtrack;Gore;Sci-fi;Cyberpunk;Violent;RPG;Action RPG;Dystopian;Robots;Crime;Futuristic;Mature,https://store.steampowered.com/app/1681430/RoboCop_Rogue_City/?snr=1_7_7_7000_150_3
312660,Sniper Elite 4,"Discover unrivalled sniping freedom in the largest and most advanced World War 2 shooter ever built. Experience tactical third-person combat, gameplay choice and epic longshots across gigantic levels as you liberate wartime Italy from the grip of Fascism.","13 Feb, 2017",Rebellion,Rebellion,"59,99€",,,,577,88%,Very Positive,44443,91%,Very Positive,9,10,1,Sniper;Action;Multiplayer;Shooter;War;World War II;Stealth;Co-op;Third Person;Singleplayer;Open World;Third-Person Shooter;Violent;FPS;Gore;Adventure;Tactical;First-Person;Mature;Strategy,https://store.steampowered.com/app/312660/Sniper_Elite_4/?snr=1_7_7_7000_150_3
386360,SMITE®,"Join 40+ million players in SMITE, the Battleground of the Gods! Wield Thor’s hammer, or play as one of 125 other mythological icons. The New Season includes a New Map, New God, New BP & a T5 Event! Become a God and play FREE today!","8 Sep, 2015",Titan Forge Games,Hi-Rez Studios,,,,,692,68%,Mixed,112827,79%,Mostly Positive,7,10,1,Free to Play;MOBA;Multiplayer;Action;Third Person;MMORPG;Strategy;Mythology;Team-Based;Nostalgia;Competitive;PvP;Co-op;Open World;Massively Multiplayer;eSports;RPG;Adventure;Casual;Strategy RPG,https://store.steampowered.com/app/386360/SMITE/?snr=1_7_7_7000_150_3
397540,Borderlands 3,"The original shooter-looter returns, packing bazillions of guns and a mayhem-fueled adventure! Blast through new worlds and enemies as one of four new Vault Hunters.","13 Mar, 2020",Gearbox Software,2K,,-85%,"59,99€","8,99€",726,87%,Very Positive,96902,85%,Very Positive,9,10,1,RPG;Action;Looter Shooter;Multiplayer;FPS;Loot;Online Co-Op;Open World;Co-op;Shooter;Singleplayer;Co-op Campaign;Gore;First-Person;Violent;Adventure;Nudity;Comedy;Great Soundtrack;Epic,https://store.steampowered.com/app/397540/Borderlands_3/?snr=1_7_7_7000_150_3
1062090,Timberborn,"Humans are long gone. Will your lumberpunk beavers do any better? A city-building game featuring ingenious animals, vertical architecture, river control, and deadly droughts. Contains high amounts of wood.","15 Sep, 2021",Mechanistry,Mechanistry,"24,50€",,,,507,95%,Overwhelmingly Positive,19540,95%,Overwhelmingly Positive,10,10,1,Early Access;City Builder;Colony Sim;Base Building;Survival;Building;Management;Resource Management;Automation;Sandbox;Economy;Singleplayer;Post-apocalyptic;Agriculture;Strategy;Level Editor;3D;Science;Top-Down;Voxel,https://store.steampowered.com/app/1062090/Timberborn/?snr=1_7_7_7000_150_3
1919590,NBA 2K23,"Rise to the occasion in NBA 2K23. Showcase your talent in MyCAREER. Pair All-Stars with timeless legends in MyTEAM. Build your own dynasty in MyGM, or guide the NBA in a new direction with MyLEAGUE. Take on NBA or WNBA teams in PLAY NOW and feel true-to-life gameplay.","8 Sep, 2022",Visual Concepts,2K,"59,99€",,,,590,58%,Mixed,36004,63%,Mixed,6,10,1,Immersive Sim;Basketball;Sports;Simulation;Multiplayer;PvP;Co-op;Realistic;Local Co-Op;Singleplayer;Controller;Online Co-Op;Character Customization;3D;Trading;4 Player Local;Local Multiplayer;eSports;Team-Based;Management,https://store.steampowered.com/app/1919590/NBA_2K23/?snr=1_7_7_7000_150_3
105600,Terraria,"Dig, fight, explore, build! Nothing is impossible in this action-packed adventure game. Four Pack also available!","16 May, 2011",Re-Logic,Re-Logic,"9,75€",,,,"11,139",96%,Overwhelmingly Positive,965399,97%,Overwhelmingly Positive,10,10,1,Open World Survival Craft;Sandbox;Survival;2D;Multiplayer;Adventure;Pixel Graphics;Crafting;Building;Exploration;Co-op;Open World;Online Co-Op;Indie;Action;RPG;Singleplayer;Replay Value;Platformer;Atmospheric,https://store.steampowered.com/app/105600/Terraria/?snr=1_7_7_7000_150_3
1174180,Red Dead Redemption 2,"Winner of over 175 Game of the Year Awards and recipient of over 250 perfect scores, RDR2 is the epic tale of outlaw Arthur Morgan and the infamous Van der Linde gang, on the run across America at the dawn of the modern age. Also includes access to the shared living world of Red Dead Online.","5 Dec, 2019",Rockstar Games,Rockstar Games,"59,99€",,,,"10,594",92%,Very Positive,433344,90%,Very Positive,9,10,1,Open World;Story Rich;Western;Adventure;Action;Multiplayer;Realistic;Singleplayer;Shooter;Atmospheric;Horses;Beautiful;Third-Person Shooter;Mature;Great Soundtrack;Third Person;Gore;Sandbox;First-Person;FPS,https://store.steampowered.com/app/1174180/Red_Dead_Redemption_2/?snr=1_7_7_7000_150_3
2369390,Far Cry® 6,"Enter the adrenaline-filled world of a modern-day guerrilla revolution. With stunning vistas, visceral gunplay, and a huge variety of gameplay experiences, there's never been a better time to join the fight.","11 May, 2023",Ubisoft Toronto;Ubisoft Montreal;Ubisoft Kyiv;Ubisoft Shanghai;Ubisoft Berlin,Ubisoft,"59,99€",,,,625,73%,Mostly Positive,10726,68%,Mixed,6,10,1,Open World;FPS;Action;Adventure;Shooter;Online Co-Op;Singleplayer;Exploration;Action-Adventure;3D;Combat;Female Protagonist;PvE;Co-op;Multiplayer;First-Person;Crafting;Modern;Atmospheric;Sandbox,https://store.steampowered.com/app/2369390/Far_Cry_6/?snr=1_7_7_7000_150_3
1963570,Cuisineer,"A super cute and tasty roguelite-flavored dungeon crawler! Explore a lush world and defeat monsters with your trusty spatula and some boba tea, then gather delicious ingredients and bring them home to cook and serve at your restaurant!","9 Nov, 2023",BattleBrew Productions,Marvelous Europe;XSEED Games,,-10%,"24,99€","22,49€",,,,143,88%,Very Positive,9,10,1,Action Roguelike;Cooking;Casual;Wholesome;Anime;Hack and Slash;Dungeon Crawler;Management;Simulation;Cute;Female Protagonist;JRPG;Fantasy;Roguelite;Character Action Game;Hand-drawn;RPG;3D;Atmospheric;Procedural Generation,https://store.steampowered.com/app/1963570/Cuisineer/?snr=1_7_7_7000_150_3
767560,War Robots,"War Robots is an online third-person 6v6 PvP shooter—we’re talking dozens of combat robots, hundreds of weapons combinations, and heated clan battles.","5 Apr, 2018",Pixonic,Pixonic,,,,,492,63%,Mixed,19663,62%,Mixed,6,10,1,Free to Play;Robots;Action;Multiplayer;Shooter;Mechs;FPS;PvP;Massively Multiplayer;Controller;War;First-Person;Third-Person Shooter;Third Person;Co-op;Strategy;Singleplayer;MMORPG;RPG;VR,https://store.steampowered.com/app/767560/War_Robots/?snr=1_7_7_7000_150_3
1931770,Chants of Sennaar,"Legend says that one day, a traveler will reunite the Peoples of the Tower who are unable to communicate with each other. Observe, listen, and decipher ancient languages in a fascinating universe inspired by the myth of Babel.","5 Sep, 2023",Rundisc,Focus Entertainment,,-20%,"19,99€","15,99€","1,823",98%,Overwhelmingly Positive,3739,98%,Overwhelmingly Positive,10,10,1,Adventure;Singleplayer;Puzzle;Colorful;Indie;Action-Adventure;Puzzle Platformer;Point & Click;Stylized;Great Soundtrack;Stealth;Mythology;Atmospheric,https://store.steampowered.com/app/1931770/Chants_of_Sennaar/?snr=1_7_7_7000_150_3
1171690,Wayfinder,"Become a Wayfinder, and unlock their powers as you choose your path and playstyle while pushing back a hostile force that has overtaken your world. Control the Chaos as you directly shape and customize the endless adventures you go on with friends, because Wayfinders are stronger together.","17 Aug, 2023",Airship Syndicate,Digital Extremes,"17,99€",,,,341,51%,Mixed,15564,46%,Mixed,6,10,1,Action;MMORPG;RPG;Massively Multiplayer;Adventure;Loot;Party-Based RPG;Action RPG;Action-Adventure;Co-op;Multiplayer;Online Co-Op;Free to Play;Open World;Third Person;Casual;Team-Based;Exploration;Atmospheric;Early Access,https://store.steampowered.com/app/1171690/Wayfinder/?snr=1_7_7_7000_150_3
1020790,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,Legendary ninjas reunite in the next exciting entry of the STORM series! NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS is an action/fighting game with fast-paced ninja battles and two different story modes.,"16 Nov, 2023","CyberConnect2 Co., Ltd.",Bandai Namco Entertainment,"59,99€",,,,,,,,,,,,,Action;Adventure;Anime;3D Fighter;Multiplayer;Ninja;Action-Adventure;Singleplayer;Fighting,https://store.steampowered.com/app/1020790/NARUTO_X_BORUTO_Ultimate_Ninja_STORM_CONNECTIONS/?snr=1_7_7_7000_150_3
1888160,ARMORED CORE™ VI FIRES OF RUBICON™,A new action game based on the concept of the ARMORED CORE series that uses the knowledge gained from FromSoftware's recent action game development.,"24 Aug, 2023",FromSoftware Inc.,FromSoftware Inc.;Bandai Namco Entertainment Inc.,"59,99€",,,,"1,882",94%,Very Positive,43490,89%,Very Positive,9,10,1,Mechs;Character Customization;Action;Third Person;Robots;Combat;3D;Fast-Paced;Sci-fi;Multiplayer;Futuristic;Souls-like;Post-apocalyptic;Singleplayer;Dating Sim;Vehicular Combat;Difficult;Soundtrack;Military;Action-Adventure,https://store.steampowered.com/app/1888160/ARMORED_CORE_VI_FIRES_OF_RUBICON/?snr=1_7_7_7000_150_3
2161700,Persona 3 Reload,"Dive into the Dark Hour and awaken the depths of your heart. Persona 3 Reload is a captivating reimagining of the genre-defining RPG, reborn for the modern era with cutting-edge graphics and gameplay.","1 Feb, 2024",ATLUS,SEGA,"69,99€",,,,,,,,,,,,,RPG;Adventure;Strategy;JRPG;Party-Based RPG;Turn-Based Strategy;Strategy RPG;Anime;Visual Novel;Dating Sim;Dark;Colorful;Emotional;Detective;Mystery;Heist;Supernatural;Story Rich;Multiple Endings;Turn-Based Combat,https://store.steampowered.com/app/2161700/Persona_3_Reload/?snr=1_7_7_7000_150_3
633230,NARUTO TO BORUTO: SHINOBI STRIKER,"Battle as a team of 4 to compete against other teams online! Graphically, SHINOBI STRIKER is also built from the ground up in a completely new graphic style. Lead your team and fight online to see who the best ninjas are!","31 Aug, 2018",Soleil Ltd.,Bandai Namco Entertainment,"19,99€",,,,147,74%,Mostly Positive,40485,85%,Very Positive,9,10,1,Anime;Action;Character Customization;Multiplayer;Fighting;Ninja;Co-op;Open World;PvP;Massively Multiplayer;RPG;Third Person;Controller;Adventure;Team-Based;Singleplayer;Online Co-Op;MMORPG;Strategy;MOBA,https://store.steampowered.com/app/633230/NARUTO_TO_BORUTO_SHINOBI_STRIKER/?snr=1_7_7_7000_150_3
1702010,Sengoku Dynasty,"Build and manage villages in an open-world feudal Japan. Survive, explore, meet unique characters, and establish your legacy. Play solo or in co-op multiplayer.","10 Aug, 2023",Superkami,Toplitz Productions,,-20%,"26,99€","21,59€",100,69%,Mixed,2133,70%,Mostly Positive,7,10,1,Early Access;Adventure;Life Sim;Simulation;RPG;Open World;Exploration;Crafting;Historical;Multiplayer;3D;First-Person;Co-op;Atmospheric;Story Rich;Online Co-Op;Colony Sim;Singleplayer;Sandbox;Survival,https://store.steampowered.com/app/1702010/Sengoku_Dynasty/?snr=1_7_7_7000_150_3
1977170,Jusant,"Enjoy meditative vibes in Jusant, an action-puzzle climbing game. Scale an immeasurably tall tower and ascend to new heights alongside your watery companion. Master your climbing tools, find your way up through diverse biomes, and piece together the tower’s past.","31 Oct, 2023",DON'T NOD,DON'T NOD,"24,99€",,,,,,,403,96%,Very Positive,9,10,1,Action;Action-Adventure;Puzzle;Atmospheric;Soundtrack;Parkour;Adventure;Nature;Cute;Exploration;3D Platformer;Platformer;Fantasy;Third Person;3D;Relaxing;Narration;Colorful;Cinematic;Singleplayer,https://store.steampowered.com/app/1977170/Jusant/?snr=1_7_7_7000_150_3
383150,Dead Island Definitive Edition,"Welcome to the zombie apocalypse experience of a lifetime – and now more beautiful than ever. Caught in the midst of an epic zombie outbreak on the tropical island of Banoi, your only thought is: Survive!","31 May, 2016",Techland,Deep Silver,,-85%,"19,99€","2,99€",206,79%,Mostly Positive,18445,82%,Very Positive,9,10,1,Zombies;Open World;Co-op;Multiplayer;Survival;Action;Gore;Horror;First-Person;FPS;Online Co-Op;Singleplayer;Crafting;RPG;Survival Horror;Adventure;Nudity;Violent;Controller;Female Protagonist,https://store.steampowered.com/app/383150/Dead_Island_Definitive_Edition/?snr=1_7_7_7000_150_3
2114740,Blasphemous 2,"The Penitent One awakens as Blasphemous 2 joins him once again in an endless struggle against The Miracle. Dive into a perilous new world filled with mysteries and secrets to discover, and tear your way through monstrous foes that stand between you and your quest to end the cycle once and for all.","24 Aug, 2023",The Game Kitchen,Team17,"29,99€",,,,415,92%,Very Positive,4226,93%,Very Positive,9,10,1,Adventure;Combat;Metroidvania;Souls-like;Side Scroller;2D Platformer;Hack and Slash;Difficult;Unforgiving;Platformer;2D;Action RPG;Action-Adventure;Horror;Pixel Graphics;Lore-Rich;Nonlinear;Story Rich;Multiple Endings;Action,https://store.steampowered.com/app/2114740/Blasphemous_2/?snr=1_7_7_7000_150_3
1245620,ELDEN RING,"THE NEW FANTASY ACTION RPG. Rise, Tarnished, and be guided by grace to brandish the power of the Elden Ring and become an Elden Lord in the Lands Between.","24 Feb, 2022",FromSoftware Inc.,FromSoftware Inc.;Bandai Namco Entertainment,"59,99€",,,,"9,064",93%,Very Positive,543094,92%,Very Positive,9,10,1,Souls-like;Dark Fantasy;Open World;RPG;Difficult;Action RPG;Third Person;Multiplayer;Fantasy;Singleplayer;Online Co-Op;Action;Co-op;PvP;Atmospheric;Violent;Great Soundtrack;3D;Character Customization;Family Friendly,https://store.steampowered.com/app/1245620/ELDEN_RING/?snr=1_7_7_7000_150_3
1817190,Marvel’s Spider-Man: Miles Morales,"After the events of Marvel’s Spider-Man Remastered, teenage Miles Morales is adjusting to his new home while following in the footsteps of his mentor, Peter Parker, as a new Spider-Man. When a fierce power struggle threatens to destroy his home, Miles must take up the mantle of Spider-Man and own it","18 Nov, 2022",Insomniac Games;Nixxes Software,PlayStation PC LLC,"49,99€",,,,"1,810",92%,Very Positive,19084,93%,Very Positive,9,10,1,Action;Open World;Superhero;Singleplayer;Adventure;Third Person;Combat;Parkour;Exploration;Story Rich;Stealth;Action-Adventure;Comic Book;Beat 'em up;Multiplayer;Great Soundtrack;Beautiful;RPG;Sci-fi;Mature,https://store.steampowered.com/app/1817190/Marvels_SpiderMan_Miles_Morales/?snr=1_7_7_7000_150_3
1144170,Warhammer: Chaos And Conquest,"MMORPG and strategy gameplay in one. Living realms of Chaos Champions battle in PVE and PVP strategic combat. Persistent army management and constant live events. Collect Warlords, manage resources, and conquer your foes.","18 Nov, 2019",Hunted Cow Games,Tilting Point,,,,,,,,1016,53%,Mixed,6,10,1,Free to Play;Strategy;Massively Multiplayer;Simulation;MMORPG;PvE;PvP;Games Workshop;Fantasy;Warhammer 40K,https://store.steampowered.com/app/1144170/Warhammer_Chaos_And_Conquest/?snr=1_7_7_7000_150_3
2167580,Summoners War: Chronicles,The King of Rahil is looking for a Summoner to protect the kingdom against Tefo's enormous conspiracy. Your story as a Rahil Guard begins now! Explore a vast world with your Summoned companions by your side in this new Action RPG set in the Summoners War Universe.,"9 Nov, 2022",Com2uS,Com2uS,,,,,159,59%,Mixed,10667,79%,Mostly Positive,7,10,1,Free to Play;RPG;Open World;Multiplayer;MMORPG;Strategy;Adventure;Massively Multiplayer;Action RPG;Character Customization;Action;Fantasy;Cartoony;Strategy RPG;PvP;Action-Adventure;3D;Story Rich;3D Platformer;PvE,https://store.steampowered.com/app/2167580/Summoners_War_Chronicles/?snr=1_7_7_7000_150_3
1313140,Cult of the Lamb,"Start your own cult in a land of false prophets, venturing out into diverse and mysterious regions to build a loyal community of woodland Followers and spread your Word to become the one true cult.","11 Aug, 2022",Massive Monster,Devolver Digital,"22,99€",,,,"1,428",96%,Overwhelmingly Positive,53175,94%,Very Positive,9,10,1,Base Building;Cute;Character Customization;Action Roguelike;Singleplayer;Dungeon Crawler;Dark Humor;Roguelite;Colony Sim;Building;2D;Action;Adventure;Funny;Faith;Fantasy;Controller;Strategy;Colorful;Third Person,https://store.steampowered.com/app/1313140/Cult_of_the_Lamb/?snr=1_7_7_7000_150_3
805550,Assetto Corsa Competizione,"Assetto Corsa Competizione, the official GT World Challenge videogame. Thanks to the extraordinary quality of simulation, you will experience the atmosphere of the GT3 championship. Compete against official drivers, teams, cars and official circuits reproduced to the highest quality ever seen.","29 May, 2019",Kunos Simulazioni,505 Games,"39,99€",,,,382,92%,Very Positive,19078,92%,Very Positive,9,10,1,Racing;Automobile Sim;Simulation;Multiplayer;Driving;VR;Realistic;Sports;Singleplayer;Controller;eSports;Open World;Early Access;First-Person;Competitive;Online Co-Op;Atmospheric;Moddable;Difficult;Action,https://store.steampowered.com/app/805550/Assetto_Corsa_Competizione/?snr=1_7_7_7000_150_3
1029690,Sniper Elite 5,"The award-winning series returns as Karl Fairburne fights to uncover Project Kraken in 1944 France. The genre-defining authentic sniping, with enhanced kill cam, has never looked or felt better as you fight across immersive maps to stop the Nazi war machine in its tracks.","25 May, 2022",Rebellion,Rebellion,"49,99€",,,,357,85%,Very Positive,11366,80%,Very Positive,9,10,1,Action;Singleplayer;Multiplayer;World War II;Stealth;Shooter;Sniper;Third-Person Shooter;Adventure;Co-op;Action-Adventure;Gore;Violent;Third Person;Online Co-Op;Open World;War;FPS;Gun Customization;Sexual Content,https://store.steampowered.com/app/1029690/Sniper_Elite_5/?snr=1_7_7_7000_150_3
